,Team,Match Up,Game Date,W/L,MIN,OffRtg,DefRtg,NetRtg,AST%,AST/TO,ASTRatio,OREB%,DREB%,REB%,TOV%,eFG%,TS%,PACE,PIE
680,MIL,MIL vs. HOU,02/29/2016,W,48,126.7,119.8,6.9,62.5,1.67,20.8,33.3,66.0,52.2,17.8,64.2,67.0,101.0,55.9
681,UTA,UTA @ BOS,02/29/2016,L,48,100.0,106.4,-6.4,60.5,2.3,16.2,38.8,75.0,54.6,10.5,41.1,43.8,94.5,42.2
682,LAC,LAC vs. BKN,02/29/2016,W,48,110.5,100.0,10.5,53.7,1.83,17.6,20.9,73.6,50.0,12.6,54.8,58.3,95.0,55.7
683,DEN,DEN vs. MEM,02/29/2016,L,48,105.5,113.2,-7.7,67.5,1.35,21.3,27.8,79.1,55.7,22.0,58.7,60.5,91.0,46.8
684,CLE,CLE vs. IND,02/29/2016,W,48,113.6,109.1,4.5,62.9,1.69,17.1,40.8,72.1,55.4,14.8,47.6,53.2,88.0,49.3
685,IND,IND @ CLE,02/29/2016,L,48,109.1,113.6,-4.5,62.2,1.92,18.7,27.9,59.2,44.6,13.6,51.3,55.4,88.0,50.7
686,HOU,HOU @ MIL,02/29/2016,L,48,119.8,126.7,-6.9,73.2,1.76,20.3,34.0,66.7,47.8,16.8,55.7,59.1,101.0,44.1
687,PHI,PHI @ WAS,02/29/2016,L,48,108.0,116.0,-8.0,62.8,2.25,19.9,19.6,60.4,39.4,12.0,53.9,55.0,100.0,42.3
688,WAS,WAS vs. PHI,02/29/2016,W,48,116.0,108.0,8.0,58.1,1.47,17.5,39.6,80.4,60.6,17.0,51.7,56.5,100.0,57.7
689,MEM,MEM @ DEN,02/29/2016,W,48,113.2,105.5,7.7,75.0,3.0,21.4,20.9,72.2,44.3,9.9,50.0,56.7,91.0,53.2
690,SAC,SAC vs. OKC,02/29/2016,L,48,114.9,129.7,-14.9,58.3,2.8,18.3,40.3,66.7,50.0,9.9,48.1,50.3,101.0,43.7
691,BOS,BOS vs. UTA,02/29/2016,W,48,106.4,100.0,6.4,73.0,3.0,20.3,25.0,61.2,45.4,9.6,47.6,51.7,94.5,57.8
692,BKN,BKN @ LAC,02/29/2016,L,48,100.0,110.5,-10.5,78.1,1.67,18.7,26.4,79.1,50.0,15.8,46.8,51.9,95.0,44.3
693,OKC,OKC @ SAC,02/29/2016,W,48,129.7,114.9,14.9,59.6,1.33,20.0,33.3,59.7,50.0,20.8,65.9,70.1,101.0,56.3
694,CLE,CLE @ WAS,02/28/2016,L,48,98.0,113.0,-15.0,62.5,1.43,15.4,20.4,83.3,49.5,13.9,45.6,53.1,100.5,40.9
695,ORL,ORL vs. PHI,02/28/2016,W,48,125.0,110.5,14.5,57.1,2.15,20.1,18.4,75.0,47.4,12.5,62.8,67.0,104.5,55.8
696,TOR,TOR @ DET,02/28/2016,L,48,118.8,135.7,-16.9,53.8,4.2,18.3,21.4,72.7,44.0,5.9,55.0,57.4,84.5,42.3
697,NYK,NYK vs. MIA,02/28/2016,L,48,88.0,105.4,-17.3,50.0,1.33,13.3,21.4,61.7,39.8,13.0,40.2,43.9,92.5,34.0
698,ATL,ATL vs. CHA,02/28/2016,W,48,98.9,87.4,11.5,76.3,1.71,23.0,22.0,77.6,54.5,19.3,54.5,54.9,87.5,61.8
699,DET,DET vs. TOR,02/28/2016,W,48,135.7,118.8,16.9,68.3,2.33,23.1,27.3,78.6,56.0,14.3,66.2,68.8,84.5,57.7
700,IND,IND vs. POR,02/28/2016,L,48,109.7,118.1,-8.4,52.5,2.33,15.8,33.3,77.3,52.5,9.7,44.6,49.0,93.5,47.5
701,MIN,MIN @ DAL,02/28/2016,L,48,103.1,129.3,-26.2,55.9,1.27,13.4,40.3,76.2,54.8,15.3,41.7,47.5,98.5,33.5
702,MIA,MIA @ NYK,02/28/2016,W,48,105.4,88.0,17.3,62.5,1.56,18.5,38.3,78.6,60.2,17.2,48.2,52.6,92.5,66.0
703,DAL,DAL vs. MIN,02/28/2016,W,48,129.3,103.1,26.2,72.3,4.25,23.9,23.8,59.7,45.2,8.1,60.1,65.1,98.5,66.5
704,WAS,WAS vs. CLE,02/28/2016,W,48,113.0,98.0,15.0,71.8,2.15,20.7,16.7,79.6,50.5,13.0,56.3,60.1,100.5,59.1
705,POR,POR @ IND,02/28/2016,W,48,118.1,109.7,8.4,46.3,1.46,15.6,22.7,66.7,47.5,13.8,59.3,61.5,93.5,52.5
706,CHA,CHA @ ATL,02/28/2016,L,48,87.4,98.9,-11.5,59.3,2.29,13.9,22.4,78.0,45.5,8.0,37.7,41.7,87.5,38.2
707,PHI,PHI @ ORL,02/28/2016,L,48,110.5,125.0,-14.5,48.8,1.11,15.2,25.0,81.6,52.6,17.1,56.5,62.2,104.5,44.2
708,PHX,PHX vs. MEM,02/27/2016,W,48,113.3,108.2,5.1,51.4,1.06,14.2,38.3,78.8,59.6,18.4,53.8,58.2,98.0,52.5
709,NOP,NOP vs. MIN,02/27/2016,L,48,108.9,110.9,-2.0,56.4,1.47,16.4,22.9,80.4,51.1,14.9,52.4,57.6,101.0,45.9
710,POR,POR @ CHI,02/27/2016,W,48,104.0,96.0,8.1,52.6,2.0,15.5,20.8,82.1,52.3,10.1,46.6,52.1,99.0,50.4
711,MIA,MIA @ BOS,02/27/2016,L,48,87.3,99.0,-11.8,52.8,0.95,13.9,30.9,72.4,52.2,19.6,42.0,45.8,102.0,43.3
712,MEM,MEM @ PHX,02/27/2016,L,48,108.2,113.3,-5.1,46.9,1.88,12.3,21.2,61.7,40.4,8.2,43.8,53.8,98.0,47.5
713,MIN,MIN @ NOP,02/27/2016,W,48,110.9,108.9,2.0,66.7,2.33,20.3,19.6,77.1,48.9,11.9,53.0,57.6,101.0,54.1
714,GSW,GSW @ OKC,02/27/2016,W,53,106.1,102.6,3.5,55.6,2.27,17.4,9.3,62.7,35.2,9.6,54.7,57.1,103.7,50.9
715,HOU,HOU vs. SAS,02/27/2016,L,48,98.9,108.3,-9.4,54.3,1.36,14.8,27.8,75.6,48.4,14.7,46.4,50.2,95.5,38.5
716,CHI,CHI vs. POR,02/27/2016,L,48,96.0,104.0,-8.1,84.6,3.67,23.2,17.9,79.2,47.7,9.1,45.2,47.8,99.0,49.6
717,BOS,BOS vs. MIA,02/27/2016,W,48,99.0,87.3,11.8,66.7,2.36,18.1,27.6,69.1,47.8,10.8,43.2,47.8,102.0,56.7
718,BKN,BKN @ UTA,02/27/2016,W,48,96.1,93.2,2.9,57.5,1.21,17.2,21.7,67.2,47.1,18.6,51.8,53.6,102.5,56.5
719,DET,DET @ MIL,02/27/2016,W,48,109.7,96.8,12.9,64.9,2.18,17.6,34.5,69.8,50.0,11.8,48.9,51.7,93.5,56.6
720,UTA,UTA vs. BKN,02/27/2016,L,48,93.2,96.1,-2.9,37.8,0.67,10.4,32.8,78.3,52.9,20.4,44.4,48.0,102.5,43.5
721,MIL,MIL vs. DET,02/27/2016,L,48,96.8,109.7,-12.9,55.3,1.0,16.5,30.2,65.5,50.0,22.3,53.2,54.6,93.5,43.4
722,OKC,OKC vs. GSW,02/27/2016,L,53,102.6,106.1,-3.5,50.0,1.0,15.0,37.3,90.7,64.8,20.0,52.6,54.9,103.7,49.1
723,SAS,SAS @ HOU,02/27/2016,W,48,108.3,98.9,9.4,64.9,1.71,18.8,24.4,72.2,51.6,14.6,53.9,58.9,95.5,61.5
724,MEM,MEM @ LAL,02/26/2016,W,48,119.1,101.1,18.1,55.8,1.85,18.5,31.0,74.5,54.8,13.8,58.2,61.1,94.0,59.9
725,SAC,SAC vs. LAC,02/26/2016,L,48,113.8,121.9,-8.0,55.9,1.12,14.6,34.7,70.8,52.6,18.1,51.3,56.7,95.0,45.2
726,NYK,NYK vs. ORL,02/26/2016,W,48,112.5,97.9,14.6,48.6,1.64,14.2,28.3,73.2,52.9,11.5,48.8,56.3,96.5,60.1
727,ATL,ATL vs. CHI,02/26/2016,W,48,105.1,89.8,15.3,75.7,2.55,19.9,30.2,61.4,46.4,11.2,45.5,51.7,98.0,67.3
728,DEN,DEN @ DAL,02/26/2016,L,53,110.5,116.2,-5.7,41.9,1.2,12.8,33.3,71.1,50.0,14.3,51.1,54.4,95.09,42.9
729,LAL,LAL vs. MEM,02/26/2016,L,48,101.1,119.1,-18.1,43.8,1.56,11.6,25.5,69.0,45.2,9.6,44.2,49.9,94.0,40.1
730,IND,IND vs. CHA,02/26/2016,L,48,95.0,98.0,-3.0,54.3,1.27,14.4,27.5,84.3,55.9,15.0,43.5,49.7,99.0,51.6
731,TOR,TOR vs. CLE,02/26/2016,W,48,116.5,114.1,2.4,48.6,1.5,15.8,27.5,67.4,48.2,14.1,54.8,58.6,85.0,51.9
732,CHA,CHA @ IND,02/26/2016,W,48,98.0,95.0,3.0,63.9,1.64,17.8,15.7,72.5,44.1,14.3,50.0,52.5,99.0,48.4
733,PHI,PHI vs. WAS,02/26/2016,L,48,95.9,106.2,-10.3,60.0,1.62,16.5,18.4,65.5,43.3,13.3,47.6,51.5,97.5,45.4
734,WAS,WAS @ PHI,02/26/2016,W,48,106.2,95.9,10.3,60.0,1.85,17.3,34.5,81.6,56.7,13.4,46.3,50.7,97.5,54.6
735,DAL,DAL vs. DEN,02/26/2016,W,53,116.2,110.5,5.7,55.6,1.79,17.6,28.9,66.7,50.0,13.3,57.4,61.1,95.09,57.1
736,CLE,CLE @ TOR,02/26/2016,L,48,114.1,116.5,-2.4,60.0,1.5,17.8,32.6,72.5,51.8,16.5,55.4,58.3,85.0,48.1
737,ORL,ORL @ NYK,02/26/2016,L,48,97.9,112.5,-14.6,61.5,2.0,17.6,26.8,71.7,47.1,12.4,45.2,47.5,96.5,39.9
738,CHI,CHI @ ATL,02/26/2016,L,48,89.8,105.1,-15.3,59.4,0.9,13.8,38.6,69.8,53.6,21.4,39.2,45.0,98.0,32.7
739,LAC,LAC @ SAC,02/26/2016,W,48,121.9,113.8,8.0,41.9,2.25,14.3,29.2,65.3,47.4,8.3,53.4,58.2,95.0,54.8
740,POR,POR vs. HOU,02/25/2016,L,48,104.0,117.8,-13.9,59.5,1.05,16.4,27.7,65.2,46.2,20.8,54.4,58.5,101.0,39.3
741,PHX,PHX vs. BKN,02/25/2016,L,48,101.9,111.5,-9.6,38.1,0.76,11.1,41.9,73.2,54.4,20.2,47.4,49.0,104.0,35.5
742,SAS,SAS @ UTA,02/25/2016,W,48,111.6,91.8,19.9,44.7,1.42,14.8,31.0,80.0,56.3,14.0,53.8,57.0,85.5,59.3
743,BOS,BOS vs. MIL,02/25/2016,W,48,106.7,103.9,2.8,51.2,1.31,15.3,28.3,80.9,54.8,15.2,51.8,56.8,104.0,52.5
744,UTA,UTA vs. SAS,02/25/2016,L,48,91.8,111.6,-19.9,45.5,1.36,13.9,20.0,69.0,43.7,12.9,44.8,47.4,85.5,40.7
745,BKN,BKN @ PHX,02/25/2016,W,48,111.5,101.9,9.6,56.8,1.17,15.4,26.8,58.1,45.6,17.3,54.7,62.0,104.0,64.5
746,MIL,MIL @ BOS,02/25/2016,L,48,103.9,106.7,-2.8,61.9,1.73,18.8,19.1,71.7,45.2,14.6,50.6,54.6,104.0,47.5
747,GSW,GSW @ ORL,02/25/2016,W,48,121.5,106.5,15.0,66.0,1.67,23.2,23.1,74.0,51.7,19.6,67.6,68.4,107.0,57.9
748,OKC,OKC @ NOP,02/25/2016,L,48,124.0,128.1,-4.2,53.2,1.79,18.5,33.3,63.6,48.8,14.6,59.3,62.2,96.0,49.7
749,HOU,HOU @ POR,02/25/2016,W,48,117.8,104.0,13.9,59.1,1.44,18.3,34.8,72.3,53.8,17.8,59.8,61.1,101.0,60.7
750,ORL,ORL vs. GSW,02/25/2016,L,48,106.5,121.5,-15.0,56.1,1.53,16.3,26.0,76.9,48.3,14.0,51.1,55.7,107.0,42.1
751,NOP,NOP vs. OKC,02/25/2016,W,48,128.1,124.0,4.2,61.7,2.42,20.6,36.4,66.7,51.2,12.5,58.9,62.8,96.0,50.3
752,LAC,LAC vs. DEN,02/24/2016,L,48,83.5,88.8,-5.3,63.3,1.12,15.0,20.3,65.5,42.7,17.5,42.9,44.4,97.5,45.3
753,MEM,MEM vs. LAL,02/24/2016,W,48,133.3,124.0,9.4,54.2,2.89,19.5,27.9,70.9,52.0,9.4,64.1,65.5,96.0,57.8
754,DAL,DAL vs. OKC,02/24/2016,L,48,106.2,119.6,-13.4,74.3,2.6,19.1,26.4,65.3,45.1,10.3,45.9,51.9,97.0,45.6
755,DEN,DEN @ LAC,02/24/2016,W,48,88.8,83.5,5.3,52.9,1.0,13.4,34.5,79.7,57.3,18.4,41.1,44.6,97.5,54.7
756,WAS,WAS @ CHI,02/24/2016,L,48,103.0,107.9,-5.0,50.0,1.73,14.3,22.4,75.6,45.6,10.9,47.2,51.3,101.0,44.1
757,MIN,MIN @ TOR,02/24/2016,L,48,111.7,121.3,-9.6,67.6,1.47,19.1,30.8,62.5,48.3,18.1,54.1,59.3,94.0,47.7
758,LAL,LAL @ MEM,02/24/2016,L,48,124.0,133.3,-9.4,41.0,2.29,12.6,29.1,72.1,48.0,7.3,54.0,58.0,96.0,42.2
759,SAC,SAC vs. SAS,02/24/2016,L,48,90.2,105.9,-15.7,69.2,1.93,18.9,24.6,83.7,49.0,13.7,43.8,44.8,102.0,39.5
760,CHA,CHA @ CLE,02/24/2016,L,48,109.6,120.0,-10.4,62.2,1.64,18.3,20.5,70.0,46.8,14.9,55.3,58.6,94.5,45.2
761,CLE,CLE vs. CHA,02/24/2016,W,48,120.0,109.6,10.4,57.8,2.89,19.3,30.0,79.5,53.2,9.5,56.6,57.9,94.5,54.8
762,MIA,MIA vs. GSW,02/24/2016,L,48,110.9,119.2,-8.3,47.5,1.58,14.3,30.6,72.0,51.5,11.9,50.0,56.2,100.0,49.7
763,TOR,TOR vs. MIN,02/24/2016,W,48,121.3,111.7,9.6,51.2,1.62,15.8,37.5,69.2,51.7,13.8,54.1,59.1,94.0,52.3
764,DET,DET vs. PHI,02/24/2016,W,48,113.3,92.9,20.4,56.4,1.38,15.8,37.3,75.5,56.7,16.3,53.6,56.7,98.0,63.1
765,IND,IND vs. NYK,02/24/2016,W,48,114.9,112.9,2.0,47.8,2.75,17.2,28.3,75.6,51.6,8.5,52.2,55.1,93.5,53.1
766,CHI,CHI vs. WAS,02/24/2016,W,48,107.9,103.0,5.0,59.1,1.63,19.0,24.4,77.6,54.4,15.8,54.5,57.3,101.0,55.9
767,PHI,PHI @ DET,02/24/2016,L,48,92.9,113.3,-20.4,54.5,1.2,14.2,24.5,62.7,43.3,15.3,44.0,48.2,98.0,36.9
768,OKC,OKC @ DAL,02/24/2016,W,48,119.6,106.2,13.4,65.1,2.0,19.7,34.7,73.6,54.9,14.4,55.1,58.8,97.0,54.4
769,SAS,SAS @ SAC,02/24/2016,W,48,105.9,90.2,15.7,59.1,1.63,19.3,16.3,75.4,51.0,15.7,56.5,59.0,102.0,60.5
770,NYK,NYK @ IND,02/24/2016,L,48,112.9,114.9,-2.0,62.9,1.57,17.6,24.4,71.7,48.4,15.1,53.9,59.7,93.5,46.9
771,GSW,GSW @ MIA,02/24/2016,W,48,119.2,110.9,8.3,54.8,1.77,16.9,28.0,69.4,48.5,13.1,53.9,58.4,100.0,50.3
772,ORL,ORL @ PHI,02/23/2016,W,48,117.0,110.6,6.4,63.4,2.0,17.8,32.6,79.5,54.1,12.3,52.4,60.2,105.0,56.9
773,DEN,DEN vs. SAC,02/23/2016,L,48,103.8,107.5,-3.8,65.9,2.25,18.1,26.2,81.0,48.5,11.3,46.0,50.1,106.0,41.3
774,BKN,BKN @ POR,02/23/2016,L,48,104.0,112.0,-8.0,41.9,1.38,13.7,27.1,81.4,52.7,13.0,49.4,52.9,100.0,46.0
775,UTA,UTA vs. HOU,02/23/2016,W,53,110.4,106.5,3.8,57.9,1.0,16.2,23.7,69.6,51.1,20.8,58.1,64.5,96.45,56.4
776,HOU,HOU @ UTA,02/23/2016,L,53,106.5,110.4,-3.8,47.2,1.13,12.3,30.4,76.3,48.9,14.0,47.7,54.3,96.45,43.6
777,POR,POR vs. BKN,02/23/2016,W,48,112.0,104.0,8.0,60.0,1.6,18.3,18.6,72.9,47.3,15.0,56.3,61.5,100.0,54.0
778,NOP,NOP @ WAS,02/23/2016,L,48,85.6,103.8,-18.2,58.6,1.0,12.9,18.3,75.9,45.6,16.3,38.6,45.6,104.5,38.0
779,WAS,WAS vs. NOP,02/23/2016,W,48,103.8,85.6,18.2,67.4,1.93,19.9,24.1,81.7,54.4,14.3,52.1,53.7,104.5,62.0
780,PHI,PHI vs. ORL,02/23/2016,L,48,110.6,117.0,-6.4,53.5,1.05,17.0,20.5,67.4,45.9,21.2,60.8,63.6,105.0,43.1
781,SAC,SAC @ DEN,02/23/2016,W,48,107.5,103.8,3.8,65.1,1.75,19.9,19.0,73.8,51.5,15.1,56.0,59.8,106.0,58.7
782,LAL,LAL @ MIL,02/22/2016,L,48,101.0,106.9,-5.9,64.3,1.06,13.8,24.5,82.6,51.5,17.0,44.7,53.2,100.5,39.1
783,IND,IND @ MIA,02/22/2016,L,53,86.9,93.5,-6.6,47.2,1.31,12.7,18.3,61.2,40.9,12.1,41.8,45.1,97.36,43.5
784,PHX,PHX @ LAC,02/22/2016,L,48,81.6,121.6,-40.0,64.5,1.11,14.8,23.7,72.7,44.7,17.5,39.2,43.4,102.5,24.6
785,BOS,BOS @ MIN,02/22/2016,L,48,116.2,119.2,-3.0,67.3,3.0,21.6,29.6,64.4,45.5,10.5,53.5,56.2,104.5,48.6
786,LAC,LAC vs. PHX,02/22/2016,W,48,121.6,81.6,40.0,65.9,1.61,20.3,27.3,76.3,55.3,17.6,63.1,65.0,102.5,75.4
787,MIN,MIN vs. BOS,02/22/2016,W,48,119.2,116.2,3.0,55.8,1.41,16.7,35.6,70.4,54.5,16.3,56.6,61.6,104.5,51.4
788,TOR,TOR @ NYK,02/22/2016,W,48,137.1,106.7,30.3,56.5,3.71,20.0,32.6,72.5,53.6,7.9,59.2,62.2,89.0,65.0
789,ATL,ATL vs. GSW,02/22/2016,L,48,90.2,101.0,-10.8,63.9,1.28,16.8,24.5,86.3,54.8,17.6,47.7,49.4,101.5,41.8
790,MIA,MIA vs. IND,02/22/2016,W,53,93.5,86.9,6.6,50.0,1.27,12.5,38.8,81.7,59.1,13.9,39.0,43.9,97.36,56.5
791,MIL,MIL vs. LAL,02/22/2016,W,48,106.9,101.0,5.9,72.7,3.56,22.7,17.4,75.5,48.5,8.9,54.1,55.7,100.5,60.9
792,DET,DET @ CLE,02/22/2016,W,48,99.0,91.7,7.3,45.9,1.13,14.0,20.0,84.8,52.7,15.5,51.3,53.8,96.5,55.2
793,CLE,CLE vs. DET,02/22/2016,L,48,91.7,99.0,-7.3,55.9,1.06,15.7,15.2,80.0,47.3,18.8,48.1,51.9,96.5,44.8
794,GSW,GSW @ ATL,02/22/2016,W,48,101.0,90.2,10.8,76.9,2.31,21.7,13.7,75.5,45.2,12.9,51.7,54.1,101.5,58.2
795,NYK,NYK vs. TOR,02/22/2016,L,48,106.7,137.1,-30.3,48.6,2.25,15.1,27.5,67.4,46.4,9.0,47.6,50.5,89.0,35.0
796,BOS,BOS @ DEN,02/21/2016,W,48,113.1,95.3,17.8,68.1,1.88,20.5,33.3,83.3,55.9,15.9,53.6,57.2,106.5,61.0
797,CLE,CLE @ OKC,02/21/2016,W,48,125.0,100.0,25.0,61.0,1.92,19.1,35.7,67.9,54.1,14.1,57.5,62.6,92.0,62.3
798,PHI,PHI @ DAL,02/21/2016,L,48,104.0,131.6,-27.6,51.4,1.19,15.0,20.5,63.6,42.0,16.2,55.8,57.9,98.5,34.3
799,NOP,NOP @ DET,02/21/2016,W,48,109.9,105.0,5.0,56.1,1.53,16.5,34.8,75.4,57.3,14.9,50.0,56.2,101.0,58.7
800,SAS,SAS @ PHX,02/21/2016,W,48,116.8,109.9,6.9,53.5,1.92,17.2,24.4,68.5,48.5,11.9,58.5,60.8,101.0,56.5
801,PHX,PHX vs. SAS,02/21/2016,L,48,109.9,116.8,-6.9,60.5,1.86,18.1,31.5,75.6,51.5,13.9,51.1,54.1,101.0,43.5
802,OKC,OKC vs. CLE,02/21/2016,L,48,100.0,125.0,-25.0,59.5,2.2,16.8,32.1,64.3,45.9,10.9,43.9,46.8,92.0,37.7
803,TOR,TOR vs. MEM,02/21/2016,W,48,104.3,91.4,12.9,36.4,0.86,10.1,30.0,78.0,54.0,14.9,45.1,51.8,93.5,56.3
804,DET,DET vs. NOP,02/21/2016,L,48,105.0,109.9,-5.0,48.6,1.64,13.6,24.6,65.2,42.7,10.9,48.3,51.4,101.0,41.3
805,CHA,CHA @ BKN,02/21/2016,W,48,108.3,100.0,8.3,57.5,1.53,18.3,17.5,76.6,49.4,15.6,57.0,60.7,96.0,52.2
806,CHI,CHI vs. LAL,02/21/2016,W,48,134.0,125.0,9.0,68.2,3.75,22.6,25.0,58.2,45.1,8.5,63.9,69.7,93.0,61.6
807,BKN,BKN vs. CHA,02/21/2016,L,48,100.0,108.3,-8.3,65.7,1.64,17.7,23.4,82.5,50.6,14.6,46.3,52.4,96.0,47.8
808,MEM,MEM @ TOR,02/21/2016,L,48,91.4,104.3,-12.9,46.4,1.0,11.1,22.0,70.0,46.0,14.0,38.8,47.2,93.5,43.8
809,DAL,DAL vs. PHI,02/21/2016,W,48,131.6,104.0,27.6,56.1,2.09,16.9,36.4,79.5,58.0,11.2,55.9,64.0,98.5,65.7
810,UTA,UTA @ POR,02/21/2016,L,48,115.6,121.1,-5.4,44.2,1.73,15.0,28.9,51.7,41.7,11.5,54.7,57.7,95.5,51.3
811,IND,IND @ ORL,02/21/2016,W,48,99.1,95.3,3.7,63.4,1.24,18.7,18.6,73.2,49.5,19.8,55.5,57.5,106.5,52.2
812,POR,POR vs. UTA,02/21/2016,W,48,121.1,115.6,5.4,51.3,1.43,14.1,48.3,71.1,58.3,14.7,50.0,53.9,95.5,48.7
813,DEN,DEN vs. BOS,02/21/2016,L,48,95.3,113.1,-17.8,55.9,0.79,14.5,16.7,66.7,44.1,22.6,50.7,57.4,106.5,39.0
814,LAL,LAL @ CHI,02/21/2016,L,48,125.0,134.0,-9.0,30.2,1.63,10.2,41.8,75.0,54.9,8.7,50.0,53.5,93.0,38.4
815,ORL,ORL vs. IND,02/21/2016,L,48,95.3,99.1,-3.7,71.1,1.8,18.5,26.8,81.4,50.5,14.0,45.6,49.2,106.5,47.8
816,MIL,MIL @ ATL,02/20/2016,W,58,99.2,93.2,6.0,50.0,1.21,14.1,37.5,79.4,59.1,16.1,45.7,49.5,97.24,54.5
817,WAS,WAS @ MIA,02/20/2016,L,48,95.9,117.5,-21.6,32.5,2.17,10.3,26.2,63.6,43.3,6.1,41.9,43.4,97.5,32.5
818,MIN,MIN vs. NYK,02/20/2016,L,48,100.0,108.4,-8.4,66.7,3.43,18.8,17.0,65.9,38.3,7.4,45.8,50.0,95.0,47.6
819,MIA,MIA vs. WAS,02/20/2016,W,48,117.5,95.9,21.6,48.9,2.88,16.4,36.4,73.8,56.7,8.2,50.0,52.6,97.5,67.5
820,NYK,NYK @ MIN,02/20/2016,W,48,108.4,100.0,8.4,40.5,1.0,13.6,34.1,83.0,61.7,17.9,53.6,57.2,95.0,52.4
821,ATL,ATL vs. MIL,02/20/2016,L,58,93.2,99.2,-6.0,70.5,1.94,19.3,20.9,61.5,40.9,13.7,45.8,47.8,97.24,45.5
822,GSW,GSW @ LAC,02/20/2016,W,48,115.0,109.8,5.2,76.2,2.29,23.0,17.1,67.9,45.7,14.0,57.9,61.5,101.0,54.5
823,LAC,LAC vs. GSW,02/20/2016,L,48,109.8,115.0,-5.2,57.1,1.71,17.0,32.1,82.9,54.3,13.7,51.6,54.9,101.0,45.5
824,CHI,CHI vs. TOR,02/19/2016,W,48,117.2,107.1,10.1,66.7,3.56,22.2,27.1,74.1,52.0,9.1,55.4,57.0,99.0,54.6
825,HOU,HOU @ PHX,02/19/2016,W,48,108.4,94.3,14.1,54.1,1.0,14.0,32.7,72.7,53.3,18.7,51.9,56.5,106.5,59.9
826,NOP,NOP vs. PHI,02/19/2016,W,48,117.5,110.7,6.8,53.7,1.38,15.9,31.1,86.5,56.1,15.5,54.9,61.4,103.0,54.3
827,TOR,TOR @ CHI,02/19/2016,L,48,107.1,117.2,-10.1,57.9,2.75,16.3,25.9,72.9,48.0,8.1,46.0,51.5,99.0,45.4
828,IND,IND @ OKC,02/19/2016,W,48,102.0,98.0,4.0,69.2,2.08,19.6,22.6,70.9,47.2,13.1,49.4,51.7,99.5,52.0
829,DAL,DAL @ ORL,02/19/2016,L,53,96.3,100.9,-4.6,62.2,1.28,16.7,12.3,74.2,44.5,16.7,52.2,53.7,98.26,45.7
830,BOS,BOS @ UTA,02/19/2016,L,48,100.0,118.1,-18.1,60.0,2.57,14.9,19.0,67.5,38.8,7.5,41.4,48.0,93.5,34.4
831,MEM,MEM vs. MIN,02/19/2016,W,48,110.1,107.2,2.9,42.5,1.21,13.3,28.9,70.5,49.4,14.1,53.0,57.8,98.0,52.1
832,ORL,ORL vs. DAL,02/19/2016,W,53,100.9,96.3,4.6,61.0,2.08,16.9,25.8,87.7,55.5,11.0,46.6,50.2,98.26,54.3
833,DET,DET @ WAS,02/19/2016,L,48,93.5,106.5,-13.0,37.1,1.0,11.3,22.6,82.2,50.0,14.1,47.0,48.1,92.0,35.2
834,PHI,PHI @ NOP,02/19/2016,L,48,110.7,117.5,-6.8,50.0,1.0,15.7,13.5,68.9,43.9,19.4,60.5,65.2,103.0,45.7
835,ATL,ATL vs. MIA,02/19/2016,L,48,104.7,108.5,-3.8,65.9,1.29,19.1,19.6,73.5,47.4,19.8,56.3,59.9,106.0,45.1
836,MIL,MIL vs. CHA,02/19/2016,L,48,95.0,99.0,-4.0,61.1,1.0,16.3,31.3,71.4,51.5,22.0,48.8,52.6,99.5,52.4
837,SAC,SAC vs. DEN,02/19/2016,W,48,105.5,100.9,4.5,39.0,0.73,11.9,20.0,79.2,52.0,20.0,55.4,60.0,109.5,51.2
838,DEN,DEN @ SAC,02/19/2016,L,48,100.9,105.5,-4.5,61.9,1.44,17.9,20.8,80.0,48.0,16.5,51.1,54.2,109.5,48.8
839,MIN,MIN @ MEM,02/19/2016,L,48,107.2,110.1,-2.9,80.6,1.14,18.5,29.5,71.1,50.6,22.7,48.7,58.7,98.0,47.9
840,CHA,CHA @ MIL,02/19/2016,W,48,99.0,95.0,4.0,35.1,0.72,10.4,28.6,68.8,48.5,18.2,48.3,52.2,99.5,47.6
841,LAL,LAL vs. SAS,02/19/2016,L,48,121.5,125.3,-3.8,50.0,1.25,15.6,35.7,60.0,47.6,17.2,55.6,61.1,94.0,43.7
842,MIA,MIA @ ATL,02/19/2016,W,48,108.5,104.7,3.8,61.4,1.69,18.6,26.5,80.4,52.6,15.1,54.5,57.3,106.0,54.9
843,NYK,NYK @ BKN,02/19/2016,L,48,101.0,111.2,-10.2,55.6,1.25,15.7,21.7,84.1,52.2,16.5,50.0,54.5,97.5,41.8
844,UTA,UTA vs. BOS,02/19/2016,W,48,118.1,100.0,18.1,59.5,1.38,17.5,32.5,81.0,61.2,17.0,61.8,63.5,93.5,65.6
845,OKC,OKC vs. IND,02/19/2016,L,48,98.0,102.0,-4.0,66.7,2.15,19.9,29.1,77.4,52.8,13.0,46.4,48.8,99.5,48.0
846,WAS,WAS vs. DET,02/19/2016,W,48,106.5,93.5,13.0,72.2,2.89,20.6,17.8,77.4,50.0,9.8,50.6,54.8,92.0,64.8
847,SAS,SAS @ LAL,02/19/2016,W,48,125.3,121.5,3.8,62.5,2.73,21.4,40.0,64.3,52.4,11.6,58.0,62.0,94.0,56.3
