,Team,Match Up,Game Date,W/L,MIN,OffRtg,DefRtg,NetRtg,AST%,AST/TO,ASTRatio,OREB%,DREB%,REB%,TOV%,eFG%,TS%,PACE,PIE
457,GSW,GSW vs. ORL,03/18/2014,W,48,108.4,93.7,14.7,56.8,1.91,16.8,21.7,80.0,50.5,11.6,51.2,56.4,95.0,56.9
458,SAC,SAC vs. WAS,03/18/2014,W,53,108.3,102.8,5.6,45.0,0.9,12.6,35.3,75.0,56.1,18.5,49.4,55.9,97.81,52.9
459,MIL,MIL @ POR,03/18/2014,L,53,101.8,106.2,-4.4,62.2,1.47,17.7,31.6,76.8,54.0,16.8,50.0,52.5,102.34,47.5
460,CHA,CHA vs. ATL,03/17/2014,L,48,93.3,111.5,-18.2,73.3,3.14,18.0,25.0,68.1,44.7,7.9,40.6,45.1,88.0,42.5
461,CHI,CHI vs. OKC,03/17/2014,L,48,95.5,109.0,-13.5,72.4,3.5,16.7,29.3,75.6,49.5,6.7,37.5,43.5,89.0,47.8
462,LAC,LAC @ DEN,03/17/2014,L,48,99.0,107.8,-8.8,61.1,1.38,15.6,32.8,57.1,44.7,15.8,41.8,48.5,101.5,43.8
463,PHX,PHX @ BKN,03/17/2014,L,48,101.1,114.9,-13.8,48.6,1.06,14.2,33.3,80.6,53.6,18.1,50.0,51.5,94.0,38.1
464,PHI,PHI @ IND,03/17/2014,L,48,94.7,104.2,-9.5,60.0,1.11,16.2,28.8,66.7,48.1,20.0,48.8,50.1,95.0,38.8
465,BOS,BOS @ DAL,03/17/2014,L,48,95.7,101.1,-5.4,58.8,1.18,14.7,41.7,80.4,58.5,18.3,41.4,44.9,93.0,45.9
466,ATL,ATL @ CHA,03/17/2014,W,48,111.5,93.3,18.2,69.2,1.8,20.9,31.9,75.0,55.3,17.2,53.5,55.1,88.0,57.5
467,BKN,BKN vs. PHX,03/17/2014,W,48,114.9,101.1,13.8,56.1,1.35,18.5,19.4,66.7,46.4,18.1,65.0,66.0,94.0,61.9
468,IND,IND vs. PHI,03/17/2014,W,48,104.2,94.7,9.5,41.9,0.87,10.3,33.3,71.2,51.9,15.8,42.0,50.7,95.0,61.2
469,DEN,DEN vs. LAC,03/17/2014,W,48,107.8,99.0,8.8,57.9,1.29,15.1,42.9,67.2,55.3,16.7,44.1,51.2,101.5,56.2
470,HOU,HOU vs. UTA,03/17/2014,W,48,124.0,84.3,39.7,67.4,1.63,22.1,25.0,78.8,56.8,19.0,66.5,68.6,101.0,71.9
471,OKC,OKC @ CHI,03/17/2014,W,48,109.0,95.5,13.5,64.5,1.54,16.8,24.4,70.7,50.5,14.6,50.0,55.5,89.0,52.2
472,DAL,DAL vs. BOS,03/17/2014,W,48,101.1,95.7,5.4,60.6,1.54,16.5,19.6,58.3,41.5,14.0,48.1,53.9,93.0,54.1
473,UTA,UTA @ HOU,03/17/2014,L,48,84.3,124.0,-39.7,61.8,1.11,15.8,21.2,75.0,43.2,18.6,43.4,47.3,101.0,28.1
474,HOU,HOU @ MIA,03/16/2014,L,48,114.3,122.8,-8.5,48.6,1.13,14.8,34.1,64.1,48.8,17.6,55.3,59.6,91.5,46.6
475,NOP,NOP vs. BOS,03/16/2014,W,53,112.0,112.1,-0.1,53.2,2.08,17.1,26.5,67.9,48.0,11.1,51.6,56.9,97.36,52.0
476,MIL,MIL vs. CHA,03/16/2014,L,48,104.5,113.5,-8.9,64.9,2.18,18.2,37.0,74.2,50.6,12.5,45.5,47.9,88.5,40.5
477,MIN,MIN vs. SAC,03/16/2014,W,48,107.2,104.1,3.1,67.6,2.56,18.0,16.7,69.6,42.6,9.3,47.4,54.9,97.5,54.3
478,MIA,MIA vs. HOU,03/16/2014,W,48,122.8,114.3,8.5,52.5,1.5,16.8,35.9,65.9,51.3,15.2,57.1,62.3,91.5,53.4
479,SAC,SAC @ MIN,03/16/2014,L,48,104.1,107.2,-3.1,41.5,1.0,13.3,30.4,83.3,57.4,17.3,51.8,54.6,97.5,45.7
480,OKC,OKC vs. DAL,03/16/2014,L,48,92.5,117.2,-24.7,58.6,1.13,13.8,26.4,75.7,46.7,16.1,42.4,47.3,93.0,28.6
481,DAL,DAL @ OKC,03/16/2014,W,48,117.2,92.5,24.7,65.0,1.44,20.3,24.3,73.6,53.3,19.4,62.0,65.0,93.0,71.4
482,CHA,CHA @ MIL,03/16/2014,W,48,113.5,104.5,8.9,66.7,1.44,21.1,25.8,63.0,49.4,20.2,64.0,66.5,88.5,59.5
483,LAC,LAC vs. CLE,03/16/2014,W,48,110.9,87.0,23.9,76.2,4.57,23.2,28.3,66.1,47.7,7.6,48.9,50.7,92.0,66.8
484,POR,POR vs. GSW,03/16/2014,L,48,112.0,111.9,0.1,67.6,2.08,18.0,28.8,77.1,52.0,12.0,48.9,55.3,100.5,54.9
485,BOS,BOS @ NOP,03/16/2014,L,53,112.1,112.0,0.1,73.3,2.06,21.2,32.1,73.5,52.0,15.0,52.6,56.0,97.36,48.0
486,UTA,UTA @ SAS,03/16/2014,L,48,109.5,129.8,-20.3,45.2,2.38,14.7,30.8,84.8,51.8,8.4,48.9,51.9,94.5,38.8
487,PHX,PHX @ TOR,03/16/2014,W,48,119.8,111.9,7.9,44.7,0.81,13.0,35.0,86.4,61.9,20.8,58.0,66.0,101.0,51.4
488,GSW,GSW @ POR,03/16/2014,W,48,111.9,112.0,-0.1,40.5,1.42,13.3,22.9,71.2,48.0,11.9,54.0,57.8,100.5,45.1
489,SAS,SAS vs. UTA,03/16/2014,W,48,129.8,109.5,20.3,63.3,2.58,23.8,15.2,69.2,48.2,12.8,69.2,70.6,94.5,61.2
490,TOR,TOR vs. PHX,03/16/2014,L,48,111.9,119.8,-7.9,64.3,2.45,20.3,13.6,65.0,38.1,10.9,53.5,58.9,101.0,48.6
491,CLE,CLE @ LAC,03/16/2014,L,48,87.0,110.9,-23.9,65.5,1.12,14.7,33.9,71.7,52.3,18.5,39.8,43.6,92.0,33.2
492,ATL,ATL vs. DEN,03/15/2014,W,48,96.0,91.1,5.0,75.8,1.79,18.4,18.2,71.2,43.9,13.9,49.4,51.7,101.0,51.9
493,BKN,BKN @ WAS,03/15/2014,L,48,104.4,112.2,-7.8,58.8,1.54,17.1,18.4,68.2,45.1,14.4,55.6,58.3,90.0,44.4
494,NYK,NYK vs. MIL,03/15/2014,W,48,132.2,109.3,22.9,33.3,1.27,12.2,41.7,61.2,52.9,12.6,60.5,65.1,86.5,62.6
495,CHI,CHI vs. SAC,03/15/2014,W,48,97.9,92.6,5.4,67.7,1.91,16.5,22.4,57.4,41.8,11.5,43.6,50.8,95.0,60.8
496,DET,DET vs. IND,03/15/2014,L,53,99.0,106.7,-7.6,64.9,2.18,17.3,20.3,63.5,42.6,10.5,44.5,49.9,95.09,47.0
497,MEM,MEM @ PHI,03/15/2014,W,48,105.1,78.6,26.5,71.1,1.23,20.0,25.6,68.4,51.0,22.4,57.1,61.3,98.0,74.0
498,PHI,PHI vs. MEM,03/15/2014,L,48,78.6,105.1,-26.5,51.6,0.73,12.2,31.6,74.4,49.0,22.4,41.0,42.1,98.0,26.0
499,SAC,SAC @ CHI,03/15/2014,L,48,92.6,97.9,-5.4,38.7,0.67,9.1,42.6,77.6,58.2,19.1,37.6,43.0,95.0,39.2
500,WAS,WAS vs. BKN,03/15/2014,W,48,112.2,104.4,7.8,58.3,1.5,16.9,31.8,81.6,54.9,15.6,51.9,57.4,90.0,55.6
501,IND,IND @ DET,03/15/2014,W,53,106.7,99.0,7.6,58.5,2.4,16.0,36.5,79.7,57.4,9.5,42.8,48.7,95.09,53.0
502,DEN,DEN @ ATL,03/15/2014,L,48,91.1,96.0,-5.0,79.4,1.29,18.9,28.8,81.8,56.1,20.8,45.8,48.9,101.0,48.1
503,MIL,MIL @ NYK,03/15/2014,L,48,109.3,132.2,-22.9,48.6,1.7,14.0,38.8,58.3,47.1,11.6,45.7,50.6,86.5,37.4
504,MIN,MIN @ CHA,03/14/2014,L,48,97.9,108.2,-10.4,65.7,2.3,18.5,12.5,64.0,38.8,10.5,46.3,51.0,96.0,44.5
505,MIA,MIA vs. DEN,03/14/2014,L,48,107.0,109.9,-2.9,54.8,1.15,17.3,25.6,68.9,47.7,20.0,56.2,59.3,100.5,46.5
506,WAS,WAS @ ORL,03/14/2014,W,53,104.0,98.1,5.9,66.7,2.18,17.4,23.2,74.5,48.6,10.9,45.6,51.1,92.38,53.9
507,IND,IND @ PHI,03/14/2014,W,48,104.1,95.9,8.2,69.2,1.23,21.1,12.9,76.8,54.0,22.7,64.9,65.9,97.5,58.2
508,LAC,LAC @ UTA,03/14/2014,W,48,107.9,97.8,10.1,54.1,1.82,16.9,22.0,63.6,43.5,12.4,54.6,56.6,89.0,56.4
509,DEN,DEN @ MIA,03/14/2014,W,48,109.9,107.0,2.9,66.7,1.53,18.4,31.1,74.4,52.3,16.8,52.4,58.6,100.5,53.5
510,BOS,BOS vs. PHX,03/14/2014,L,48,81.6,88.8,-7.1,58.6,1.13,12.6,32.3,82.0,53.9,15.3,32.4,38.7,98.0,41.1
511,CLE,CLE @ GSW,03/14/2014,W,48,105.1,96.9,8.2,47.5,1.58,15.4,13.3,86.7,50.0,12.2,54.9,57.3,97.5,52.9
512,NOP,NOP vs. POR,03/14/2014,L,48,104.0,112.1,-8.1,53.7,2.2,17.1,19.1,82.2,50.0,10.1,49.4,54.1,99.0,49.9
513,TOR,TOR vs. MEM,03/14/2014,W,48,112.5,97.7,14.8,63.9,1.35,18.9,30.6,64.4,49.4,19.3,57.0,61.4,88.0,59.6
514,PHX,PHX @ BOS,03/14/2014,W,48,88.8,81.6,7.1,41.2,0.82,11.6,18.0,67.7,46.1,17.3,45.6,49.0,98.0,58.9
515,PHI,PHI vs. IND,03/14/2014,L,48,95.9,104.1,-8.2,71.4,2.5,18.7,23.2,87.1,46.0,10.2,43.3,48.0,97.5,41.8
516,SAS,SAS vs. LAL,03/14/2014,W,48,117.8,84.2,33.7,75.0,2.25,23.1,37.3,77.4,59.3,15.8,55.6,57.4,101.0,68.0
517,LAL,LAL @ SAS,03/14/2014,L,48,84.2,117.8,-33.7,74.2,2.3,16.9,22.6,62.7,40.7,9.9,36.3,41.7,101.0,32.0
518,UTA,UTA vs. LAC,03/14/2014,L,48,97.8,107.9,-10.1,51.4,0.9,14.8,36.4,78.0,56.5,22.5,50.0,52.6,89.0,43.6
519,CHA,CHA vs. MIN,03/14/2014,W,48,108.2,97.9,10.4,63.6,1.87,19.7,36.0,87.5,61.2,15.5,52.7,54.0,96.0,55.5
520,MEM,MEM @ TOR,03/14/2014,L,48,97.7,112.5,-14.8,48.5,1.0,13.4,35.6,69.4,50.6,18.2,45.9,50.1,88.0,40.4
521,GSW,GSW vs. CLE,03/14/2014,L,48,96.9,105.1,-8.2,65.7,1.35,18.4,13.3,86.7,50.0,17.5,52.6,55.1,97.5,47.1
522,POR,POR @ NOP,03/14/2014,W,48,112.1,104.0,8.1,60.5,1.44,17.8,17.8,80.9,50.0,16.2,57.7,61.7,99.0,50.1
523,ORL,ORL vs. WAS,03/14/2014,L,53,98.1,104.0,-5.9,60.5,1.86,18.4,25.5,76.8,51.4,13.6,47.9,49.8,92.38,46.1
524,CHI,CHI vs. HOU,03/13/2014,W,48,124.7,97.8,27.0,81.4,4.38,25.9,27.9,55.4,43.4,9.0,58.1,60.5,89.0,68.5
525,HOU,HOU @ CHI,03/13/2014,L,48,97.8,124.7,-27.0,57.1,1.0,12.3,44.6,72.1,56.6,18.0,38.6,46.3,89.0,31.5
526,LAL,LAL @ OKC,03/13/2014,L,48,97.1,124.8,-27.6,62.2,1.64,16.0,25.0,63.0,40.9,13.3,46.3,48.6,105.0,33.0
527,ATL,ATL vs. MIL,03/13/2014,W,48,106.3,103.2,3.1,63.9,1.21,18.0,26.8,68.5,50.5,19.8,57.4,61.6,95.0,51.2
528,MIL,MIL @ ATL,03/13/2014,L,48,103.2,106.3,-3.1,64.9,2.67,17.8,31.5,73.2,49.5,9.6,43.3,48.3,95.0,48.8
529,OKC,OKC vs. LAL,03/13/2014,W,48,124.8,97.1,27.6,53.3,1.33,16.6,37.0,75.0,59.1,17.1,57.9,64.1,105.0,67.0
530,MIA,MIA vs. BKN,03/12/2014,L,48,103.3,105.5,-2.2,54.5,1.06,15.8,19.4,75.6,50.6,18.5,55.1,59.8,91.5,50.3
531,CHA,CHA @ WAS,03/12/2014,W,48,110.1,96.6,13.5,34.2,1.18,11.4,31.0,73.5,53.8,12.4,51.9,55.9,88.5,62.9
532,BKN,BKN @ MIA,03/12/2014,W,48,105.5,103.3,2.2,55.9,1.19,15.7,24.4,80.6,49.4,17.6,51.3,55.6,91.5,49.7
533,TOR,TOR vs. DET,03/12/2014,W,48,103.1,89.7,13.4,51.4,1.12,13.9,39.6,80.4,59.6,17.3,46.6,51.0,97.5,60.6
534,POR,POR @ SAS,03/12/2014,L,48,95.7,109.6,-13.8,40.6,1.08,10.7,28.6,67.9,47.7,12.8,41.0,46.8,94.0,38.8
535,ORL,ORL vs. DEN,03/12/2014,L,48,112.0,120.0,-8.0,51.1,2.88,17.7,16.7,68.6,43.4,8.0,53.2,56.7,100.0,45.3
536,PHI,PHI vs. SAC,03/12/2014,L,48,92.5,109.5,-17.1,60.6,1.0,14.6,23.1,67.4,43.2,18.9,44.0,50.9,105.5,36.1
537,UTA,UTA vs. DAL,03/12/2014,L,48,109.8,118.7,-8.9,57.5,2.09,18.1,29.2,81.6,52.3,12.0,50.0,53.6,91.5,46.5
538,WAS,WAS vs. CHA,03/12/2014,L,48,96.6,110.1,-13.5,45.7,1.14,13.8,26.5,69.0,46.2,15.9,48.2,49.4,88.5,37.1
539,SAC,SAC @ PHI,03/12/2014,W,48,109.5,92.5,17.1,61.8,1.0,15.1,32.6,76.9,56.8,20.0,50.7,59.9,105.5,63.9
540,DEN,DEN @ ORL,03/12/2014,W,48,120.0,112.0,8.0,63.8,2.14,20.7,31.4,83.3,56.6,14.0,56.5,58.5,100.0,54.7
541,LAC,LAC vs. GSW,03/12/2014,W,48,113.3,100.0,13.3,53.5,2.09,17.3,25.0,84.0,55.1,11.2,53.4,56.3,98.0,57.1
542,BOS,BOS vs. NYK,03/12/2014,L,48,109.5,134.9,-25.4,44.1,1.36,12.9,32.1,57.5,43.0,13.1,46.9,50.5,85.0,32.7
543,NYK,NYK @ BOS,03/12/2014,W,48,134.9,109.5,25.4,47.6,2.5,16.5,42.5,67.9,57.0,9.3,59.4,64.0,85.0,67.3
544,CLE,CLE @ PHX,03/12/2014,W,48,112.2,102.0,10.2,52.6,1.05,15.0,33.3,73.7,55.9,19.4,54.3,59.2,98.5,57.2
545,DAL,DAL @ UTA,03/12/2014,W,48,118.7,109.8,8.9,61.9,2.0,21.0,18.4,70.8,47.7,14.3,61.4,64.1,91.5,53.5
546,GSW,GSW @ LAC,03/12/2014,L,48,100.0,113.3,-13.3,75.0,2.25,20.3,16.0,75.0,44.9,12.2,48.8,52.7,98.0,42.9
547,NOP,NOP vs. MEM,03/12/2014,L,48,98.9,101.1,-2.2,51.6,0.94,13.8,27.3,68.9,48.3,19.1,44.0,52.0,89.0,48.7
548,MEM,MEM @ NOP,03/12/2014,W,48,101.1,98.9,2.2,59.4,1.27,15.8,31.1,72.7,51.7,16.9,45.9,52.4,89.0,51.3
549,PHX,PHX vs. CLE,03/12/2014,L,48,102.0,112.2,-10.2,51.3,1.67,15.2,26.3,66.7,44.1,12.1,48.9,50.7,98.5,42.8
550,DET,DET @ TOR,03/12/2014,L,48,89.7,103.1,-13.4,44.1,0.88,12.3,19.6,60.4,40.4,17.5,49.4,49.1,97.5,39.4
551,SAS,SAS vs. POR,03/12/2014,W,48,109.6,95.7,13.8,55.3,1.75,15.9,32.1,71.4,52.3,12.8,49.4,52.7,94.0,61.2
552,SAC,SAC @ DET,03/11/2014,L,48,92.7,103.1,-10.4,52.9,1.13,13.7,32.1,74.5,52.3,16.7,42.3,45.8,96.0,40.8
553,MEM,MEM vs. POR,03/11/2014,W,48,119.8,110.0,9.8,57.4,2.45,21.1,28.9,66.7,51.1,12.1,59.5,60.7,90.5,62.8
554,MIN,MIN vs. MIL,03/11/2014,W,48,119.1,107.4,11.7,61.0,3.57,19.1,26.5,74.4,47.7,7.4,52.9,57.0,94.0,51.9
555,MIL,MIL @ MIN,03/11/2014,L,48,107.4,119.1,-11.7,74.4,1.93,21.8,25.6,73.5,52.3,16.0,56.1,58.2,94.0,48.1
556,GSW,GSW vs. DAL,03/11/2014,W,48,109.1,86.7,22.4,63.4,1.37,19.3,26.8,71.4,52.6,19.2,58.8,61.7,98.5,65.6
557,POR,POR @ MEM,03/11/2014,L,48,110.0,119.8,-9.8,51.4,2.25,14.4,33.3,71.1,48.9,8.9,44.8,50.1,90.5,37.2
558,SAS,SAS @ CHI,03/11/2014,W,48,113.0,104.3,8.7,62.5,2.08,20.2,20.0,75.6,49.4,13.0,58.2,60.7,92.0,53.3
559,DET,DET vs. SAC,03/11/2014,W,48,103.1,92.7,10.4,68.4,2.17,19.4,25.5,67.9,47.7,12.5,47.7,51.9,96.0,59.2
560,IND,IND vs. BOS,03/11/2014,W,48,109.3,96.5,12.8,55.0,1.38,18.8,29.4,59.7,49.0,18.6,57.5,59.7,86.0,68.0
561,OKC,OKC vs. HOU,03/11/2014,W,48,106.0,98.0,8.0,52.9,1.29,14.2,18.8,83.0,52.5,14.0,49.4,55.8,100.0,53.8
562,DAL,DAL @ GSW,03/11/2014,L,48,86.7,109.1,-22.4,60.0,1.06,13.6,28.6,73.2,47.4,17.3,39.6,44.4,98.5,34.4
563,BOS,BOS @ IND,03/11/2014,L,48,96.5,109.3,-12.8,50.0,1.6,12.8,40.3,70.6,51.0,11.6,36.8,41.8,86.0,32.0
564,HOU,HOU @ OKC,03/11/2014,L,48,98.0,106.0,-8.0,54.5,1.29,14.2,17.0,81.3,47.5,14.0,47.5,52.1,100.0,46.2
565,CHI,CHI vs. SAS,03/11/2014,L,48,104.3,113.0,-8.7,68.8,1.57,17.7,24.4,80.0,50.6,15.2,48.0,55.0,92.0,46.7
566,MIL,MIL vs. ORL,03/10/2014,W,48,109.4,101.0,8.3,65.8,1.92,18.7,29.2,70.8,50.0,13.5,50.0,55.3,96.5,57.0
567,LAC,LAC vs. PHX,03/10/2014,W,48,109.8,102.9,6.9,58.1,1.14,17.7,35.9,71.4,55.7,21.6,57.7,61.1,102.0,56.2
568,PHI,PHI @ NYK,03/10/2014,L,48,113.4,125.5,-12.1,60.5,1.44,18.6,38.6,72.7,55.7,18.6,54.8,57.9,97.5,47.2
569,TOR,TOR @ BKN,03/10/2014,L,48,107.8,112.2,-4.4,54.3,1.19,16.1,26.3,73.8,51.3,17.8,53.5,59.5,90.0,55.6
570,UTA,UTA vs. ATL,03/10/2014,L,48,115.8,117.9,-2.1,47.5,1.27,15.1,31.8,81.0,55.8,15.8,54.9,59.4,95.0,46.2
571,BKN,BKN vs. TOR,03/10/2014,W,48,112.2,107.8,4.4,44.1,1.07,13.0,26.2,73.7,48.8,15.6,56.4,60.4,90.0,44.4
572,WAS,WAS @ MIA,03/10/2014,L,48,105.9,116.5,-10.6,66.7,1.26,17.9,50.0,75.0,60.6,22.4,47.2,48.4,85.0,39.8
573,NYK,NYK vs. PHI,03/10/2014,W,48,125.5,113.4,12.1,45.5,1.54,15.5,27.3,61.4,44.3,13.3,62.3,64.1,97.5,52.8
574,DEN,DEN @ CHA,03/10/2014,L,48,97.0,101.9,-4.9,44.4,1.07,12.5,21.6,83.0,51.0,14.9,46.4,50.7,102.0,41.1
575,MIA,MIA vs. WAS,03/10/2014,W,48,116.5,105.9,10.6,65.0,2.6,21.7,25.0,50.0,39.4,11.8,56.3,59.0,85.0,60.2
576,CHA,CHA vs. DEN,03/10/2014,W,48,101.9,97.0,4.9,56.8,1.75,16.0,17.0,78.4,49.0,11.7,50.6,56.3,102.0,58.9
577,ORL,ORL @ MIL,03/10/2014,L,48,101.0,109.4,-8.3,54.8,1.35,17.3,29.2,70.8,50.0,17.5,52.8,53.5,96.5,43.0
578,ATL,ATL @ UTA,03/10/2014,W,48,117.9,115.8,2.1,78.9,2.5,22.6,19.0,68.2,44.2,12.6,57.1,62.3,95.0,53.8
579,PHX,PHX @ LAC,03/10/2014,L,48,102.9,109.8,-6.9,56.4,1.29,16.1,28.6,64.1,44.3,16.7,50.0,53.7,102.0,43.8
580,DET,DET @ BOS,03/09/2014,L,48,114.4,120.4,-6.0,42.5,1.06,12.6,41.2,69.1,55.7,16.5,48.8,53.8,97.5,43.5
581,MIN,MIN vs. TOR,03/09/2014,L,48,109.5,116.8,-7.4,61.0,2.5,18.1,32.8,61.9,45.0,10.5,46.8,50.1,95.0,46.0
582,NOP,NOP vs. DEN,03/09/2014,W,53,99.1,96.4,2.7,51.2,0.88,13.8,36.4,68.1,51.0,21.4,48.3,53.1,100.98,50.5
583,SAC,SAC @ BKN,03/09/2014,L,48,96.7,111.8,-15.1,30.6,0.44,8.7,47.1,84.6,63.3,27.2,47.5,49.3,92.5,35.4
584,GSW,GSW vs. PHX,03/09/2014,W,48,114.1,109.2,5.0,60.0,2.25,19.9,22.7,69.2,44.6,12.1,58.8,60.0,98.5,53.3
585,DAL,DAL vs. IND,03/09/2014,W,48,115.4,103.3,12.1,63.9,2.3,17.8,32.7,72.5,50.6,11.0,49.4,55.5,91.0,59.5
586,DEN,DEN @ NOP,03/09/2014,L,53,96.4,99.1,-2.7,70.0,1.04,18.4,31.9,63.6,49.0,24.3,51.2,55.5,100.98,49.5
587,IND,IND @ DAL,03/09/2014,L,48,103.3,115.4,-12.1,43.8,0.67,12.2,27.5,67.3,49.4,23.1,53.0,58.9,91.0,40.5
588,BOS,BOS vs. DET,03/09/2014,W,48,120.4,114.4,6.0,80.9,5.43,25.0,30.9,58.8,44.3,7.1,53.6,55.5,97.5,56.5
589,CHI,CHI vs. MIA,03/09/2014,W,53,100.0,91.7,8.3,65.8,1.92,18.1,32.1,80.0,53.5,13.7,46.1,48.7,86.49,53.5
590,LAL,LAL vs. OKC,03/09/2014,W,48,107.5,104.8,2.8,81.6,2.07,22.3,6.5,66.7,40.6,14.2,54.9,60.5,105.5,56.6
591,PHX,PHX @ GSW,03/09/2014,L,48,109.2,114.1,-5.0,58.3,1.05,16.0,30.8,77.3,55.4,20.4,54.7,61.3,98.5,46.7
592,TOR,TOR @ MIN,03/09/2014,W,48,116.8,109.5,7.4,59.5,1.16,16.7,38.1,67.2,55.0,20.0,57.9,61.9,95.0,54.0
593,HOU,HOU vs. POR,03/09/2014,W,53,109.3,106.6,2.7,34.2,1.0,9.4,33.3,57.1,45.8,12.0,47.8,54.2,96.91,53.7
594,MIA,MIA @ CHI,03/09/2014,L,53,91.7,100.0,-8.3,66.7,1.11,16.1,20.0,67.9,46.5,18.8,45.3,52.6,86.49,46.5
595,POR,POR @ HOU,03/09/2014,L,53,106.6,109.3,-2.7,61.5,1.14,15.3,42.9,66.7,54.2,19.8,45.3,51.1,96.91,46.3
596,BKN,BKN vs. SAC,03/09/2014,W,48,111.8,96.7,15.1,61.0,2.27,20.5,15.4,52.9,36.7,11.8,61.0,61.9,92.5,64.6
597,OKC,OKC @ LAL,03/09/2014,L,48,104.8,107.5,-2.8,61.9,1.53,17.2,33.3,93.5,59.4,16.2,48.0,50.3,105.5,43.4
598,MEM,MEM vs. CHA,03/08/2014,W,48,116.8,93.7,23.2,52.3,1.77,17.2,37.8,71.2,56.7,13.7,54.6,57.4,95.0,64.7
599,ATL,ATL @ LAC,03/08/2014,L,48,116.1,118.5,-2.3,76.3,1.53,21.3,35.0,61.5,48.1,20.4,57.9,61.8,92.5,50.5
600,ORL,ORL @ SAS,03/08/2014,L,48,113.1,122.2,-9.1,52.2,2.4,17.5,29.4,79.1,52.1,10.1,51.6,54.1,99.0,44.2
601,PHI,PHI vs. UTA,03/08/2014,L,48,96.8,108.3,-11.5,61.1,1.16,17.3,23.8,59.6,42.7,20.0,50.7,54.2,95.5,48.2
602,CLE,CLE vs. NYK,03/08/2014,L,48,103.2,113.8,-10.6,58.3,2.1,16.5,23.1,61.5,42.3,10.6,46.6,51.1,94.0,44.3
603,UTA,UTA @ PHI,03/08/2014,W,48,108.3,96.8,11.5,67.6,1.25,18.0,40.4,76.2,57.3,20.8,52.5,56.3,95.5,51.8
604,LAC,LAC vs. ATL,03/08/2014,W,48,118.5,116.1,2.3,61.9,1.44,19.7,38.5,65.0,51.9,19.6,57.6,60.9,92.5,49.5
605,WAS,WAS @ MIL,03/08/2014,W,48,121.3,113.8,7.4,58.1,1.56,18.9,35.0,55.1,46.1,17.0,63.1,63.2,94.0,53.9
606,NYK,NYK @ CLE,03/08/2014,W,48,113.8,103.2,10.6,68.4,2.0,18.7,38.5,76.9,57.7,13.8,51.1,54.5,94.0,55.7
607,MIL,MIL vs. WAS,03/08/2014,L,48,113.8,121.3,-7.4,35.9,1.0,10.9,44.9,65.0,53.9,14.9,47.1,53.9,94.0,46.1
608,SAS,SAS vs. ORL,03/08/2014,W,48,122.2,113.1,9.1,60.5,2.0,19.4,20.9,70.6,47.9,13.1,58.6,62.8,99.0,55.8
609,CHA,CHA @ MEM,03/08/2014,L,48,93.7,116.8,-23.2,48.6,1.5,14.1,28.8,62.2,43.3,12.6,42.5,44.9,95.0,35.3
610,SAC,SAC @ TOR,03/07/2014,L,48,92.6,106.5,-13.9,46.7,0.82,11.6,30.0,81.4,53.8,18.1,45.1,49.3,93.5,38.6
611,TOR,TOR vs. SAC,03/07/2014,W,48,106.5,92.6,13.9,61.8,1.5,17.2,18.6,70.0,46.2,15.1,53.4,58.0,93.5,61.4
612,ATL,ATL @ GSW,03/07/2014,L,48,100.0,114.4,-14.4,66.7,1.44,19.3,29.2,69.2,47.1,18.6,50.0,52.9,97.0,38.5
613,CHA,CHA vs. CLE,03/07/2014,W,48,109.8,100.0,9.8,72.2,1.86,20.3,23.8,60.8,44.1,15.2,52.6,58.3,92.0,61.0
614,CHI,CHI vs. MEM,03/07/2014,L,48,87.5,97.7,-10.2,51.6,1.14,14.3,22.7,71.7,47.8,15.9,42.7,47.4,87.5,42.1
615,GSW,GSW vs. ATL,03/07/2014,W,48,114.4,100.0,14.4,65.1,1.75,20.4,30.8,70.8,52.9,16.5,57.5,61.3,97.0,61.5
616,DET,DET @ MIN,03/07/2014,L,48,100.0,111.8,-11.8,44.7,1.31,12.3,34.4,66.7,50.0,12.9,42.6,47.1,101.5,40.5
617,HOU,HOU vs. IND,03/07/2014,W,48,120.4,91.5,28.9,65.0,1.86,20.5,20.5,78.0,50.0,15.1,61.2,64.4,93.5,62.6
618,CLE,CLE @ CHA,03/07/2014,L,48,100.0,109.8,-9.8,43.2,1.14,12.6,39.2,76.2,55.9,15.2,44.8,48.5,92.0,39.0
619,NYK,NYK vs. UTA,03/07/2014,W,48,121.3,90.0,31.3,57.1,3.43,19.4,23.4,68.2,45.1,7.9,56.5,58.1,89.5,63.6
620,MIL,MIL @ NOP,03/07/2014,L,48,116.9,124.4,-7.6,60.0,2.67,18.2,37.7,70.5,52.6,10.1,47.8,52.0,89.5,44.0
621,NOP,NOP vs. MIL,03/07/2014,W,48,124.4,116.9,7.6,73.8,3.44,23.3,29.5,62.3,47.4,10.0,54.8,59.5,89.5,56.0
622,UTA,UTA @ NYK,03/07/2014,L,48,90.0,121.3,-31.3,43.3,0.68,11.3,31.8,76.6,54.9,21.1,45.2,49.5,89.5,36.4
623,MIN,MIN vs. DET,03/07/2014,W,48,111.8,100.0,11.8,61.0,2.27,17.1,33.3,65.6,50.0,10.8,48.4,54.0,101.5,59.5
624,BOS,BOS vs. BKN,03/07/2014,W,48,95.8,89.4,6.4,64.5,0.71,15.4,42.5,77.4,62.4,29.5,50.0,55.9,94.5,59.3
